wkt_geom,direccion,barrio,comuna,mas_info,materiales
Point (98349.3963073000049917 99522.86846100000548176),Rivadavia Av. 8351,Floresta,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97161.13800170000467915 101049.75354600000719074),San Blas 4095,Floresta,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97051.55504340000334196 100940.31187700000009499),San Blas 4217,Floresta,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96944.93190959999628831 100833.26065300000482239),San Blas 4345,Floresta,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98381.18139559999690391 100367.44500199999311008),San Nicolas 633,Floresta,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (97936.83843519999936689 100667.9707979999948293),Tres Arroyos 3765,Floresta,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98800.35837760000140406 99793.63111089999438263),Yerbal 3415,Floresta,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94421.79890910000540316 99292.52509969999664463),Gallardo 304,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94317.26355629999306984 99034.71026100000017323),Madero 118,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96338.55844639999850187 98243.04644560000451747),Albari?o 709,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95402.44630110000434797 97900.47742680000374094),Acassuso 6365,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95146.52038529999845196 97623.00281330000143498),Acassuso 6731,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95008.60266299999784678 97472.2159819999942556),Acassuso 6997,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95853.94816260000516195 99293.10669620000408031),Bacacay Av. 5755,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94245.80480610000086017 98061.57861729999422096),Boqueron 7106,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94924.26557610000600107 98530.40965430000505876),"Bosch, Ventura 6534",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94559.94348180000088178 98512.09273540000140201),"Bosch, Ventura 6845",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95276.51876399999309797 98413.78016710000520106),Caaguazu 6149,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95147.95351069999742322 98265.56096489999617916),Caaguazu 6276,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95000.74991969999973662 98112.28798269999970216),Caaguazu 6448,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94886.95074650000606198 97993.65735150000546128),Caaguazu 6638,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94765.42200200000661425 97871.40731609999784268),Caaguazu 6835,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94644.01587960000324529 97721.43635170000197832),Caaguazu 7036,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94522.91214830000535585 97584.06665300000167917),Caaguazu 7204,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94451.83105510000314098 97506.26920929999323562),Caaguazu 7308,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94181.0743672999960836 97210.60745270000188611),Caaguazu 7680,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95315.42680050000490155 97762.49900379999598954),Cafayate 1011,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94694.72643819999939296 97455.71874660000321455),Carhue 1250,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94374.50255570000445005 98304.94810799999686424),Carhue 495,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94405.1485501999995904 97888.65444149999530055),Carhue 875,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94355.21823539999604691 97700.31346829999529291),"Chavez, Jorge 7059",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94224.28354239999316633 97685.74984879999828991),"Chavez, Jorge 7180",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94495.16579119999369141 98580.35431700000481214),Cosquin 242,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94520.38456039999437053 98311.13789749999705236),Cosquin 496,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94544.90162449999479577 98063.88374089999706484),Cosquin 712,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94553.89286659999925178 97967.69832549999409821),Cosquin 804,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94692.32607369999459479 98756.89052099999389611),"De La Torre, Lisandro 121",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94752.22544049999851268 98266.26039670000318438),"De La Torre, Lisandro 533",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94783.23690299999725539 98009.92583750000630971),"De La Torre, Lisandro 777",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94450.84323769999900833 98419.12499949999619275),El Rastreador 396,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95868.15211660000204574 98175.82960189999721479),Ercilla 5960,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95681.32175970000389498 97972.24624199999379925),Ercilla 6190,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95570.17555840000568423 97852.1708197999978438),Ercilla 6288,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95448.02061910000338685 97720.69102870000642724),Ercilla 6452,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94036.12875099999655504 97826.71998369999346323),Estero Bellaco 7292,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95425.57028600000194274 98761.68293599999742582),"Falcon, Ramon L.,cnel. 6143",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95128.74445450000348501 98751.74434419999306556),"Falcon, Ramon L.,cnel. 6370",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95507.39755910000531003 98554.06939259999489877),Fonrouge 350,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95209.91137760000128765 98840.12711980000312906),Fonrouge 36,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96040.44822520000161603 98104.05075939999369439),Fonrouge 828,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94512.29120720000355504 99283.61218890000600368),Fragueiro 304,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94182.77141099999425933 99169.55619699999806471),Gana 252,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95474.18295879999641329 98411.80508710000140127),Garcia De Cossio 6027,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95322.51150480000069365 98250.70415130000037607),Garcia De Cossio 6205,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95064.09817979999934323 97969.59256229999300558),Garcia De Cossio 6509,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94925.17228030000114813 97816.34124049999809358),Garcia De Cossio 6727,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94750.60363959999813233 97626.51376649999292567),Garcia De Cossio 7035,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94579.98455799999646842 97440.70167399999627378),Garcia De Cossio 7287,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94574.65480829999432899 98902.0498381000070367),"Gordillo, Timoteo 24",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94636.42939900000055786 98362.51727749999554362),"Gordillo, Timoteo 446",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94652.94415450000087731 98214.96414050000021234),"Gordillo, Timoteo 576",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94668.06958989999839105 98080.16694579999602865),"Gordillo, Timoteo 720",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94300.23903349999454804 98165.66618580000067595),Humaita 7071,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94152.43201590000535361 98149.89419399999314919),Humaita 7191,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94017.06797980000555981 98150.2399643999960972),Humaita 7299,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94824.94209789999877103 98652.52693700000236277),Ibarrola 6615,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94422.8285667000018293 98642.88677959999768063),Ibarrola 6947,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94265.04049650000524707 99241.02151439999579452),"Jacques, Amadeo 6813",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95280.2287685000046622 99572.16001740000501741),"Justo, Juan B. Av. 8991",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94561.8590152999968268 99453.73994450000463985),"Justo, Juan B. Av. 9342",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94341.24175450000620913 99426.37604360000113957),"Justo, Juan B. Av. 9559",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94147.33365470000717323 99401.2607614000007743),"Justo, Juan B. Av. 9710",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95288.97258359999977984 98640.95489520000410266),Larrazabal 198,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95386.06218029999581631 98557.96396340000501368),Larrazabal 290,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95775.15573480000603013 98212.74475749999692198),Larrazabal Av. 638,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95190.41140209999866784 98018.61017169999831822),"Leguizamon, Martiniano 846",Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94046.8447195000044303 97620.20871700000134297),Martinez De Hoz 7285,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95664.09452870000677649 98732.3200040999945486),Miralla 142,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96006.48800870000559371 98418.36894190000020899),Miralla 458,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96103.61845559999346733 98329.25805380000383593),Miralla 562,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96232.76125569999567233 98207.27700810000533238),Miralla 666,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94384.37424429999373388 97370.61118469999928493),Molina 1235,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94435.16634749999502674 97413.19753309999941848),Montiel 1230,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94238.04548309999518096 98507.81093130000226665),Montiel 292,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94246.81493680000130553 98344.81150640000123531),Montiel 444,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94270.34999899999820627 97916.26107110000157263),Montiel 834,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94222.45999339999980293 98795.42783800000324845),Montiel 96,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94929.11725599999772385 98683.5659795999963535),Murguiondo 171,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94985.32198300000163727 98352.72423809999600053),Murguiondo 485,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95178.66679099999601021 98171.78715940000256523),Murguiondo 666,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95090.07821619999594986 98677.79105729999719188),Oliden 172,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95051.2566921999969054 98865.43494229999487288),Oliden 18,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95118.86565199999313336 98538.7089784999989206),Oliden 310,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95516.34973260000697337 98100.42641179999918677),Oliden 764,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95008.19073069999285508 98425.08785359999455977),Palmar 6472,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94887.73070179999922402 98423.83400540000002366),Palmar 6600,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95849.38474880000285339 98588.81122489999688696),Patron 5680,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95638.02752240000700112 98357.4053286999987904),Patron 5990,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95392.69427160000486765 98093.72779170000285376),Patron 6218,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95199.52880749999894761 97884.93585029999667313),Patron 6550,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94974.77274869999382645 97640.99276369999279268),Patron 6896,Liniers,9,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
